Order_ID,Date,Product,City,Quantity,Unit_Price,Category,Revenue,Profit
ORD0803,2025-10-20 05:17:07.027027028,Laptop,Chennai,4,17938,Electronics,71752,12746.67
ORD0804,2025-10-20 14:01:48.108108108,Laptop,Tirupati,4,49015,Electronics,196060,35128.22
ORD0805,2025-10-20 22:46:29.189189188,Monitor,Delhi,3,6244,Electronics,18732,5448.57
ORD0806,2025-10-21 07:31:10.270270272,Keyboard,Chennai,5,42917,Accessories,214585,37517.85
ORD0807,2025-10-21 16:15:51.351351352,Smartwatch,Mumbai,4,7569,Wearables,30276,6081.1
ORD0808,2025-10-22 01:00:32.432432432,Laptop,Delhi,3,42859,Electronics,128577,25370.21
ORD0809,2025-10-22 09:45:13.513513516,Monitor,Mumbai,5,20299,Electronics,101495,22337.79
ORD0810,2025-10-22 18:29:54.594594596,Mouse,Hyderabad,4,70688,Accessories,282752,69164.31
ORD0811,2025-10-23 03:14:35.675675676,Headphones,Hyderabad,4,8097,Accessories,32388,4194.54
ORD0812,2025-10-23 11:59:16.756756756,Headphones,Bengaluru,1,47593,Accessories,47593,9343.43
ORD0813,2025-10-23 20:43:57.837837840,Laptop,Kochi,1,37726,Electronics,37726,9872.97
ORD0814,2025-10-24 05:28:38.918918920,Keyboard,Delhi,5,72627,Accessories,363135,66048.9
ORD0815,2025-10-24 14:13:20.000000000,Keyboard,Mumbai,4,77862,Accessories,311448,43995.35
ORD0816,2025-10-24 22:58:01.081081080,Mouse,Chennai,2,26917,Accessories,53834,12060.75
ORD0817,2025-10-25 07:42:42.162162164,Laptop,Hyderabad,1,19193,Electronics,19193,5013.76
ORD0818,2025-10-25 16:27:23.243243244,Headphones,Kochi,5,53661,Accessories,268305,25191.39
ORD0819,2025-10-26 01:12:04.324324324,Keyboard,Hyderabad,4,2669,Accessories,10676,2678.54
ORD0820,2025-10-26 09:56:45.405405408,Laptop,Chennai,4,22552,Electronics,90208,23522.87
ORD0821,2025-10-26 18:41:26.486486488,Tablet,Kochi,2,72349,Electronics,144698,26267.76
ORD0822,2025-10-27 03:26:07.567567568,Keyboard,Kochi,5,74351,Accessories,371755,110161.13
ORD0823,2025-10-27 12:10:48.648648648,Monitor,Mumbai,4,8536,Electronics,34144,8641.02
ORD0824,2025-10-27 20:55:29.729729732,Tablet,Mumbai,1,32278,Electronics,32278,8076.14
ORD0825,2025-10-28 05:40:10.810810812,Smartwatch,Delhi,2,28234,Wearables,56468,13807.81
ORD0826,2025-10-28 14:24:51.891891892,Keyboard,Delhi,5,23673,Accessories,118365,13391.08
ORD0827,2025-10-28 23:09:32.972972972,Headphones,Pune,2,30903,Accessories,61806,7898.24
ORD0828,2025-10-29 07:54:14.054054056,Smartphone,Tirupati,1,66821,Electronics,66821,12166.62
ORD0829,2025-10-29 16:38:55.135135136,Tablet,Pune,5,72175,Electronics,360875,49829.97
ORD0830,2025-10-30 01:23:36.216216216,Smartwatch,Bengaluru,2,6844,Wearables,13688,2345.48
ORD0831,2025-10-30 10:08:17.297297300,Mouse,Hyderabad,3,19300,Accessories,57900,15949.26
ORD0832,2025-10-30 18:52:58.378378380,Mouse,Delhi,1,25872,Accessories,25872,6761.7
ORD0833,2025-10-31 03:37:39.459459460,Headphones,Mumbai,1,62016,Accessories,62016,13557.24
ORD0834,2025-10-31 12:22:20.540540540,Keyboard,Chennai,1,21038,Accessories,21038,5654.73
ORD0835,2025-10-31 21:07:01.621621624,Laptop,Mumbai,3,64418,Electronics,193254,48783.09
ORD0836,2025-11-01 05:51:42.702702704,Keyboard,Hyderabad,3,15473,Accessories,46419,8094.39
ORD0837,2025-11-01 14:36:23.783783784,Headphones,Pune,4,71655,Accessories,286620,35608.04
ORD0838,2025-11-01 23:21:04.864864864,Mouse,Mumbai,2,60000,Accessories,120000,23174.91
ORD0839,2025-11-02 08:05:45.945945948,Keyboard,Tirupati,4,37075,Accessories,148300,35884.2
ORD0840,2025-11-02 16:50:27.027027028,Mouse,Bengaluru,2,42761,Accessories,85522,15052.92
ORD0841,2025-11-03 01:35:08.108108108,Tablet,Hyderabad,3,28216,Electronics,84648,19188.84
ORD0842,2025-11-03 10:19:49.189189188,Smartwatch,Pune,3,3736,Wearables,11208,1129.23
ORD0843,2025-11-03 19:04:30.270270272,Laptop,Tirupati,4,16348,Electronics,65392,15992.34
ORD0844,2025-11-04 03:49:11.351351352,Tablet,Chennai,5,2852,Electronics,14260,3690.45
ORD0845,2025-11-04 12:33:52.432432432,Mouse,Pune,4,2432,Accessories,9728,2290.99
ORD0846,2025-11-04 21:18:33.513513516,Mouse,Kochi,2,76949,Accessories,153898,45061.02
ORD0847,2025-11-05 06:03:14.594594596,Smartphone,Tirupati,4,9056,Electronics,36224,9485.74
ORD0848,2025-11-05 14:47:55.675675676,Smartphone,Tirupati,1,5998,Electronics,5998,1671.53
ORD0849,2025-11-05 23:32:36.756756756,Tablet,Bengaluru,2,76618,Electronics,153236,43731.35
ORD0850,2025-11-06 08:17:17.837837840,Monitor,Hyderabad,2,50598,Electronics,101196,25936.19
ORD0851,2025-11-06 17:01:58.918918920,Tablet,Chennai,5,64886,Electronics,324430,74079.36
ORD0852,2025-11-07 01:46:40.000000000,Smartphone,Bengaluru,3,10069,Electronics,30207,2454.56
ORD0853,2025-11-07 10:31:21.081081080,Mouse,Pune,2,57382,Accessories,114764,20942.33
ORD0854,2025-11-07 19:16:02.162162164,Headphones,Bengaluru,3,70893,Accessories,212679,43738.65
ORD0855,2025-11-08 04:00:43.243243244,Tablet,Tirupati,4,840,Electronics,3360,493.54
ORD0856,2025-11-08 12:45:24.324324324,Mouse,Hyderabad,1,44449,Accessories,44449,6666.59
ORD0857,2025-11-08 21:30:05.405405408,Headphones,Delhi,5,62943,Accessories,314715,91725.28
ORD0858,2025-11-09 06:14:46.486486488,Headphones,Bengaluru,3,74527,Accessories,223581,61747.79
ORD0859,2025-11-09 14:59:27.567567568,Smartphone,Kochi,2,638,Electronics,1276,340.46
ORD0860,2025-11-09 23:44:08.648648648,Tablet,Bengaluru,3,858,Electronics,2574,435.84
ORD0861,2025-11-10 08:28:49.729729732,Keyboard,Pune,2,75750,Accessories,151500,12576.57
ORD0862,2025-11-10 17:13:30.810810812,Laptop,Pune,3,31154,Electronics,93462,9126.46
ORD0863,2025-11-11 01:58:11.891891892,Smartphone,Chennai,2,26379,Electronics,52758,7844.23
ORD0864,2025-11-11 10:42:52.972972972,Smartphone,Pune,4,56278,Electronics,225112,18788.62
ORD0865,2025-11-11 19:27:34.054054056,Keyboard,Mumbai,2,38272,Accessories,76544,6412.32
ORD0866,2025-11-12 04:12:15.135135136,Laptop,Hyderabad,2,58978,Electronics,117956,33222.63
ORD0867,2025-11-12 12:56:56.216216216,Mouse,Hyderabad,1,64853,Accessories,64853,15263.47
ORD0868,2025-11-12 21:41:37.297297300,Monitor,Delhi,2,27262,Electronics,54524,8067.93
ORD0869,2025-11-13 06:26:18.378378380,Tablet,Delhi,1,13783,Electronics,13783,1504.85
ORD0870,2025-11-13 15:10:59.459459460,Monitor,Hyderabad,5,64422,Electronics,322110,62025.46
ORD0871,2025-11-13 23:55:40.540540540,Mouse,Kochi,1,39920,Accessories,39920,3240.55
ORD0872,2025-11-14 08:40:21.621621624,Smartwatch,Delhi,4,56068,Wearables,224272,64242.94
ORD0873,2025-11-14 17:25:02.702702704,Smartphone,Chennai,1,20719,Electronics,20719,3548.32
ORD0874,2025-11-15 02:09:43.783783784,Laptop,Pune,5,57669,Electronics,288345,48590.08
ORD0875,2025-11-15 10:54:24.864864864,Smartphone,Hyderabad,4,75465,Electronics,301860,50087.81
ORD0876,2025-11-15 19:39:05.945945948,Headphones,Tirupati,3,47340,Accessories,142020,13527.72
ORD0877,2025-11-16 04:23:47.027027028,Smartphone,Delhi,3,45195,Electronics,135585,29887.12
ORD0878,2025-11-16 13:08:28.108108108,Smartphone,Hyderabad,1,78488,Electronics,78488,18936.08
ORD0879,2025-11-16 21:53:09.189189192,Mouse,Mumbai,1,58842,Accessories,58842,13459.97
ORD0880,2025-11-17 06:37:50.270270272,Mouse,Bengaluru,5,19451,Accessories,97255,10742.38
ORD0881,2025-11-17 15:22:31.351351352,Mouse,Pune,5,1807,Accessories,9035,1873.36
ORD0882,2025-11-18 00:07:12.432432432,Monitor,Hyderabad,2,35928,Electronics,71856,14751.07
ORD0883,2025-11-18 08:51:53.513513516,Headphones,Bengaluru,5,76274,Accessories,381370,103370.48
ORD0884,2025-11-18 17:36:34.594594596,Smartwatch,Delhi,2,39475,Wearables,78950,12901.07
ORD0885,2025-11-19 02:21:15.675675676,Smartwatch,Bengaluru,4,1640,Wearables,6560,1060.93
ORD0886,2025-11-19 11:05:56.756756756,Mouse,Pune,1,25342,Accessories,25342,5475.8
ORD0887,2025-11-19 19:50:37.837837840,Laptop,Hyderabad,4,26921,Electronics,107684,23612.52
ORD0888,2025-11-20 04:35:18.918918920,Monitor,Mumbai,5,2208,Electronics,11040,2023.0
ORD0889,2025-11-20 13:20:00.000000000,Keyboard,Kochi,4,4130,Accessories,16520,2931.85
ORD0890,2025-11-20 22:04:41.081081080,Laptop,Delhi,4,20095,Electronics,80380,15168.71
ORD0891,2025-11-21 06:49:22.162162164,Tablet,Hyderabad,4,76521,Electronics,306084,82468.2
ORD0892,2025-11-21 15:34:03.243243244,Tablet,Pune,5,28808,Electronics,144040,26137.03
ORD0893,2025-11-22 00:18:44.324324324,Laptop,Delhi,4,45289,Electronics,181156,51952.82
ORD0894,2025-11-22 09:03:25.405405408,Mouse,Chennai,2,56190,Accessories,112380,21451.19
ORD0895,2025-11-22 17:48:06.486486488,Keyboard,Bengaluru,5,26586,Accessories,132930,38393.39
ORD0896,2025-11-23 02:32:47.567567568,Keyboard,Kochi,4,17359,Accessories,69436,18277.15
ORD0897,2025-11-23 11:17:28.648648648,Monitor,Pune,5,8184,Electronics,40920,6536.35
ORD0898,2025-11-23 20:02:09.729729732,Keyboard,Chennai,3,1707,Accessories,5121,1382.68
ORD0899,2025-11-24 04:46:50.810810812,Tablet,Tirupati,2,46599,Electronics,93198,9712.53
ORD0900,2025-11-24 13:31:31.891891892,Headphones,Hyderabad,4,67996,Accessories,271984,77110.29
ORD0901,2025-11-24 22:16:12.972972972,Mouse,Mumbai,3,66593,Accessories,199779,43743.92
ORD0902,2025-11-25 07:00:54.054054056,Keyboard,Delhi,3,30189,Accessories,90567,8329.08
ORD0903,2025-11-25 15:45:35.135135136,Monitor,Bengaluru,5,49151,Electronics,245755,54492.85
ORD0904,2025-11-26 00:30:16.216216216,Tablet,Delhi,3,14393,Electronics,43179,12709.07
ORD0905,2025-11-26 09:14:57.297297300,Headphones,Kochi,2,66918,Accessories,133836,12762.08
ORD0906,2025-11-26 17:59:38.378378380,Smartphone,Hyderabad,2,60511,Electronics,121022,24450.23
ORD0907,2025-11-27 02:44:19.459459460,Smartphone,Delhi,1,39135,Electronics,39135,9569.09
ORD0908,2025-11-27 11:29:00.540540540,Headphones,Bengaluru,2,56615,Accessories,113230,29242.43
ORD0909,2025-11-27 20:13:41.621621624,Tablet,Hyderabad,3,78905,Electronics,236715,40488.22
ORD0910,2025-11-28 04:58:22.702702704,Monitor,Delhi,2,73202,Electronics,146404,18288.3
ORD0911,2025-11-28 13:43:03.783783784,Headphones,Mumbai,5,79018,Accessories,395090,35287.58
ORD0912,2025-11-28 22:27:44.864864864,Mouse,Pune,1,73305,Accessories,73305,15213.7
ORD0913,2025-11-29 07:12:25.945945948,Mouse,Hyderabad,3,59454,Accessories,178362,32041.03
ORD0914,2025-11-29 15:57:07.027027028,Smartphone,Pune,1,28564,Electronics,28564,8247.11
ORD0915,2025-11-30 00:41:48.108108108,Keyboard,Tirupati,3,79563,Accessories,238689,22277.58
ORD0916,2025-11-30 09:26:29.189189192,Monitor,Hyderabad,5,2954,Electronics,14770,3408.72
ORD0917,2025-11-30 18:11:10.270270272,Smartphone,Mumbai,1,21378,Electronics,21378,1827.66
ORD0918,2025-12-01 02:55:51.351351352,Keyboard,Pune,4,51598,Accessories,206392,24295.54
ORD0919,2025-12-01 11:40:32.432432432,Keyboard,Chennai,3,62654,Accessories,187962,33793.2
ORD0920,2025-12-01 20:25:13.513513516,Smartwatch,Bengaluru,4,13491,Wearables,53964,9717.4
ORD0921,2025-12-02 05:09:54.594594596,Mouse,Chennai,1,68844,Accessories,68844,15892.92
ORD0922,2025-12-02 13:54:35.675675676,Tablet,Delhi,4,37093,Electronics,148372,41580.79
ORD0923,2025-12-02 22:39:16.756756756,Laptop,Mumbai,4,36804,Electronics,147216,32473.95
ORD0924,2025-12-03 07:23:57.837837840,Tablet,Chennai,1,30886,Electronics,30886,8950.07
ORD0925,2025-12-03 16:08:38.918918920,Laptop,Hyderabad,5,55720,Electronics,278600,76323.99
ORD0926,2025-12-04 00:53:20.000000000,Headphones,Delhi,4,69838,Accessories,279352,58270.02
ORD0927,2025-12-04 09:38:01.081081080,Mouse,Delhi,4,21583,Accessories,86332,22742.8
ORD0928,2025-12-04 18:22:42.162162164,Keyboard,Chennai,5,18854,Accessories,94270,20868.27
ORD0929,2025-12-05 03:07:23.243243244,Monitor,Tirupati,4,22690,Electronics,90760,8829.38
ORD0930,2025-12-05 11:52:04.324324324,Laptop,Chennai,4,6642,Electronics,26568,6454.01
ORD0931,2025-12-05 20:36:45.405405408,Tablet,Tirupati,4,28898,Electronics,115592,11660.9
ORD0932,2025-12-06 05:21:26.486486488,Keyboard,Mumbai,2,52471,Accessories,104942,22111.09
ORD0933,2025-12-06 14:06:07.567567568,Laptop,Bengaluru,5,42362,Electronics,211810,49686.57
ORD0934,2025-12-06 22:50:48.648648648,Laptop,Chennai,4,53910,Electronics,215640,20407.32
ORD0935,2025-12-07 07:35:29.729729732,Smartwatch,Kochi,5,20003,Wearables,100015,13079.44
ORD0936,2025-12-07 16:20:10.810810812,Laptop,Tirupati,3,48956,Electronics,146868,41335.69
ORD0937,2025-12-08 01:04:51.891891892,Monitor,Chennai,3,8516,Electronics,25548,5507.87
ORD0938,2025-12-08 09:49:32.972972972,Mouse,Pune,4,2884,Accessories,11536,1547.93
ORD0939,2025-12-08 18:34:14.054054056,Monitor,Hyderabad,5,62820,Electronics,314100,72855.35
ORD0940,2025-12-09 03:18:55.135135136,Smartphone,Kochi,5,15572,Electronics,77860,16451.1
ORD0941,2025-12-09 12:03:36.216216216,Keyboard,Kochi,5,41010,Accessories,205050,39030.58
ORD0942,2025-12-09 20:48:17.297297300,Mouse,Tirupati,2,49433,Accessories,98866,29141.85
ORD0943,2025-12-10 05:32:58.378378380,Smartwatch,Pune,3,22326,Wearables,66978,15429.04
ORD0944,2025-12-10 14:17:39.459459460,Mouse,Pune,5,68526,Accessories,342630,55710.63
ORD0945,2025-12-10 23:02:20.540540540,Mouse,Delhi,5,26018,Accessories,130090,33305.14
ORD0946,2025-12-11 07:47:01.621621624,Tablet,Tirupati,2,24545,Electronics,49090,13480.52
ORD0947,2025-12-11 16:31:42.702702704,Mouse,Bengaluru,2,51376,Accessories,102752,11050.83
ORD0948,2025-12-12 01:16:23.783783784,Smartwatch,Hyderabad,5,52419,Wearables,262095,32531.67
ORD0949,2025-12-12 10:01:04.864864864,Monitor,Mumbai,1,27603,Electronics,27603,3521.31
ORD0950,2025-12-12 18:45:45.945945948,Mouse,Kochi,5,36688,Accessories,183440,42570.3
ORD0951,2025-12-13 03:30:27.027027028,Headphones,Mumbai,5,6345,Accessories,31725,6746.91
ORD0952,2025-12-13 12:15:08.108108108,Keyboard,Chennai,2,37174,Accessories,74348,16072.41
ORD0953,2025-12-13 20:59:49.189189192,Mouse,Chennai,2,19837,Accessories,39674,11385.25
ORD0954,2025-12-14 05:44:30.270270272,Keyboard,Mumbai,5,22813,Accessories,114065,28596.16
ORD0955,2025-12-14 14:29:11.351351352,Headphones,Chennai,5,27443,Accessories,137215,14839.27
ORD0956,2025-12-14 23:13:52.432432432,Headphones,Bengaluru,5,78449,Accessories,392245,61367.34
ORD0957,2025-12-15 07:58:33.513513516,Keyboard,Pune,2,776,Accessories,1552,272.82
ORD0958,2025-12-15 16:43:14.594594596,Laptop,Chennai,5,51651,Electronics,258255,43157.39
ORD0959,2025-12-16 01:27:55.675675676,Smartphone,Delhi,5,18111,Electronics,90555,20578.43
ORD0960,2025-12-16 10:12:36.756756756,Tablet,Chennai,4,12444,Electronics,49776,13748.95
ORD0961,2025-12-16 18:57:17.837837840,Laptop,Hyderabad,1,53387,Electronics,53387,7865.58
ORD0962,2025-12-17 03:41:58.918918920,Laptop,Bengaluru,3,50347,Electronics,151041,30421.62
ORD0963,2025-12-17 12:26:40.000000000,Monitor,Hyderabad,1,59153,Electronics,59153,15005.35
ORD0964,2025-12-17 21:11:21.081081080,Tablet,Hyderabad,4,57122,Electronics,228488,39201.22
ORD0965,2025-12-18 05:56:02.162162164,Tablet,Delhi,3,28310,Electronics,84930,9935.62
ORD0966,2025-12-18 14:40:43.243243244,Laptop,Bengaluru,5,78342,Electronics,391710,72266.27
ORD0967,2025-12-18 23:25:24.324324324,Mouse,Bengaluru,4,11003,Accessories,44012,4055.66
ORD0968,2025-12-19 08:10:05.405405408,Monitor,Tirupati,5,37476,Electronics,187380,53838.84
ORD0969,2025-12-19 16:54:46.486486488,Monitor,Bengaluru,2,12090,Electronics,24180,2332.42
ORD0970,2025-12-20 01:39:27.567567568,Headphones,Bengaluru,4,11386,Accessories,45544,8036.72
ORD0971,2025-12-20 10:24:08.648648648,Smartwatch,Bengaluru,2,13366,Wearables,26732,5254.81
ORD0972,2025-12-20 19:08:49.729729732,Tablet,Delhi,4,67124,Electronics,268496,79680.71
ORD0973,2025-12-21 03:53:30.810810812,Laptop,Chennai,4,69399,Electronics,277596,32346.82
ORD0974,2025-12-21 12:38:11.891891892,Headphones,Tirupati,2,33292,Accessories,66584,7002.97
ORD0975,2025-12-21 21:22:52.972972972,Keyboard,Hyderabad,3,10264,Accessories,30792,2522.34
ORD0976,2025-12-22 06:07:34.054054056,Smartphone,Bengaluru,1,43227,Electronics,43227,4937.64
ORD0977,2025-12-22 14:52:15.135135136,Smartwatch,Kochi,5,78971,Wearables,394855,49593.81
ORD0978,2025-12-22 23:36:56.216216216,Smartwatch,Chennai,4,8568,Wearables,34272,7496.24
ORD0979,2025-12-23 08:21:37.297297300,Smartwatch,Chennai,5,7795,Wearables,38975,5001.88
ORD0980,2025-12-23 17:06:18.378378380,Monitor,Hyderabad,2,41660,Electronics,83320,7041.75
ORD0981,2025-12-24 01:50:59.459459460,Keyboard,Delhi,5,11890,Accessories,59450,15567.34
ORD0982,2025-12-24 10:35:40.540540540,Smartwatch,Mumbai,2,20631,Wearables,41262,6619.71
ORD0983,2025-12-24 19:20:21.621621624,Keyboard,Mumbai,5,76469,Accessories,382345,60339.12
ORD0984,2025-12-25 04:05:02.702702704,Mouse,Chennai,1,15538,Accessories,15538,2277.02
ORD0985,2025-12-25 12:49:43.783783784,Smartwatch,Pune,1,52827,Wearables,52827,15561.89
ORD0986,2025-12-25 21:34:24.864864864,Smartphone,Pune,1,77564,Electronics,77564,9107.98
ORD0987,2025-12-26 06:19:05.945945948,Keyboard,Hyderabad,1,21781,Accessories,21781,6046.68
ORD0988,2025-12-26 15:03:47.027027028,Keyboard,Mumbai,1,54689,Accessories,54689,13721.29
ORD0989,2025-12-26 23:48:28.108108108,Smartphone,Chennai,1,49011,Electronics,49011,4745.52
ORD0990,2025-12-27 08:33:09.189189192,Smartwatch,Delhi,2,9105,Wearables,18210,5409.83
ORD0991,2025-12-27 17:17:50.270270272,Smartphone,Mumbai,4,1881,Electronics,7524,1051.11
ORD0992,2025-12-28 02:02:31.351351352,Keyboard,Chennai,5,67134,Accessories,335670,34133.69
ORD0993,2025-12-28 10:47:12.432432432,Smartphone,Chennai,1,20310,Electronics,20310,5330.34
ORD0994,2025-12-28 19:31:53.513513516,Keyboard,Bengaluru,2,24822,Accessories,49644,11689.6
ORD0995,2025-12-29 04:16:34.594594596,Keyboard,Delhi,2,42369,Accessories,84738,18285.46
ORD0996,2025-12-29 13:01:15.675675676,Mouse,Bengaluru,2,33455,Accessories,66910,7648.87
ORD0997,2025-12-29 21:45:56.756756756,Laptop,Hyderabad,4,61888,Electronics,247552,45863.75
ORD0998,2025-12-30 06:30:37.837837840,Keyboard,Bengaluru,5,10707,Accessories,53535,13475.95
ORD0999,2025-12-30 15:15:18.918918920,Smartwatch,Kochi,4,68128,Wearables,272512,40004.02
ORD1000,2025-12-31 00:00:00.000000000,Headphones,Bengaluru,3,28720,Accessories,86160,12800.94
